system:index,AU_ID,devAge2,grass,paved,pm25_na,sqrt_CO2_road,sqrt_CO2_total,sqrt_traffic
0000000000000000095b,3160,-3.186779261,-1.460098488,-1.905492956,-3.762535944,-2.08726263,-2.311817196,-1.177119613
0000000000000000095c,7268,-0.080562831,0.414258695,-0.085549526,-0.767389882,-0.641973153,0.169433479,-0.600143324
0000000000000000095d,3159,-3.186779261,-1.455792269,-1.900098881,-4.178741154,-2.036723248,-2.245036476,-1.170257662
0000000000000000095e,3174,-3.186211789,-1.39857178,-1.911595583,-3.879248098,-2.08726263,-2.303484894,-1.177119613
0000000000000000095f,7267,-2.71621465,-0.526634718,-1.592448297,-2.166208246,-1.90558991,-1.968116165,-1.177119613
960,7266,-3.136877461,-0.893120373,-1.752506358,-2.748600299,-1.795170663,-1.918694493,-1.08848844
961,3173,-3.186779261,-1.447116948,-1.911595583,-3.939875728,-2.08726263,-2.303335442,-1.177119613
962,7265,-3.070543562,-1.0651663,-1.674886932,-2.643533982,-1.792707617,-1.896660395,-1.124393084
963,3172,-3.186779261,-1.466121395,-1.911595583,-4.611023061,-2.08726263,-2.310692716,-1.177119613
964,7264,-3.056787835,-1.116379539,-1.788915525,-2.430203215,-1.805604779,-1.903346654,-1.082254136
965,3171,-3.186779261,-1.455121166,-1.911595583,-3.593874586,-2.08726263,-2.311993262,-1.177119613
966,7263,-2.001582205,-0.163588455,-1.375910255,-2.212588035,-1.617701741,-1.764739819,-1.070974063
967,3170,-3.186779261,-1.439641945,-1.911595583,-4.212254936,-2.08726263,-2.312816206,-1.177119613
968,3169,-3.186779261,-1.462604377,-1.911595583,-4.55721086,-2.08726263,-2.313408366,-1.177119613
969,3168,-3.186730938,-1.395414137,-1.911595527,-2.456618565,-2.08726263,-2.3078206,-1.177119613
0000000000000000096a,3167,-3.186653916,-1.417770084,-1.911595583,-3.36122571,-2.08726263,-2.310402743,-1.177119613
0000000000000000096b,3182,-3.186326778,-1.45240807,-1.911595583,-3.752295643,-2.08726263,-2.287827243,-1.177119613
0000000000000000096c,3181,-3.185801416,-1.452417144,-1.911595583,-4.466791038,-2.08726263,-2.286549924,-1.177119613
0000000000000000096d,3180,-3.183773233,-1.351124548,-1.88223117,-2.15630861,-2.010432381,-2.225756534,-1.170322694
0000000000000000096e,3179,-3.186368005,-1.315860696,-1.908717633,-2.257685016,-2.057316907,-2.275678909,-1.176053547
0000000000000000096f,3178,-3.185317702,-1.392490429,-1.911595583,-3.672859104,-2.08726263,-2.30757834,-1.177119613
970,3177,-3.186580523,-1.371863123,-1.911595583,-3.654610828,-2.08726263,-2.311823483,-1.177119613
971,3176,-3.186779261,-1.297925573,-1.911595583,-4.005805303,-2.08726263,-2.312363754,-1.177119613
972,3175,-3.186410854,-1.419239389,-1.910994455,-2.786066985,-2.082561517,-2.303995342,-1.177119613
973,3190,-3.186499554,-1.31488552,-1.888061393,-2.36530005,-1.979666263,-2.196497721,-1.161833437
974,3189,-3.186517459,-1.288845742,-1.909069598,-2.200476879,-2.054357135,-2.266859734,-1.176430124
975,3188,-3.186685618,-1.353003824,-1.911595583,-3.46594891,-2.08709031,-2.299613064,-1.177119613
976,3187,-3.186746576,-1.359519363,-1.911595583,-3.131485107,-2.08726263,-2.311321602,-1.177119613
977,3186,-3.185911585,-1.390345959,-1.911595583,-4.790388274,-2.08726263,-2.311524157,-1.177119613
978,3185,-3.186739049,-1.436700403,-1.902281949,-2.821533241,-2.01433402,-2.232669493,-1.167565001
979,3184,-3.186744518,-1.453424081,-1.899063923,-2.912199893,-2.0292309,-2.229099599,-1.170146798
0000000000000000097a,3183,-3.186548926,-1.428643939,-1.896408457,-2.533385179,-2.015427073,-2.234931677,-1.169725308
0000000000000000097b,3198,-3.186779261,-1.444179014,-1.911595583,-3.7267349,-2.085108729,-2.283489797,-1.177119613
0000000000000000097c,3197,-3.186779261,-1.444730183,-1.911552397,-3.551077623,-2.07980981,-2.283122226,-1.177119613
0000000000000000097d,3196,-3.186779261,-1.437712782,-1.910364061,-3.196391992,-2.06030418,-2.26123939,-1.176987645
0000000000000000097e,3195,-3.186779261,-1.441235118,-1.911595583,-4.5507352,-2.064215227,-2.26716191,-1.177119613
0000000000000000097f,3194,-3.186739063,-1.448796613,-1.911595583,-4.747454353,-2.06495689,-2.268435399,-1.177119613
980,3193,-3.186763192,-1.379067146,-1.911436522,-3.249879944,-2.060633388,-2.271123087,-1.177119613
981,3192,-3.186779261,-1.451402749,-1.911595583,-4.388427991,-2.08726263,-2.287773066,-1.177119613
982,3191,-3.186554618,-1.431280862,-1.911595583,-4.9609704,-2.08726263,-2.296795253,-1.177119613
983,3206,-3.186779261,-1.454179979,-1.911595583,-5.026742582,-2.08572428,-2.286443115,-1.177119613
984,3205,-3.186779261,-1.332543619,-1.900083086,-3.768281936,-2.046025729,-2.2112887,-1.177119613
985,3204,-3.186775866,-1.430041856,-1.909268178,-4.884204005,-2.069187336,-2.264917677,-1.176443891
986,3203,-3.186779261,-1.462542128,-1.91141374,-5.07721399,-2.075134396,-2.282338541,-1.176803684
987,3202,-3.186779261,-1.252715098,-1.910943035,-2.936464705,-2.029614952,-2.240588694,-1.173863331
988,3201,-3.182953178,-1.104144969,-1.88180135,-3.286784498,-1.961555814,-2.159459808,-1.156697
989,3200,-3.186755103,-1.431875734,-1.911595583,-4.403046795,-2.073450921,-2.258905627,-1.177119613
0000000000000000098a,3199,-3.186775264,-1.448646187,-1.911595583,-4.710705555,-2.084044283,-2.284971496,-1.177119613
0000000000000000098b,3214,-3.186779261,-1.389115481,-1.911595583,-4.525213873,-2.061280476,-2.261289733,-1.176499471
0000000000000000098c,3213,-3.186779261,-1.44802248,-1.904393059,-5.280209048,-2.065245291,-2.254396615,-1.177119613
0000000000000000098d,3212,-3.186779261,-1.44945688,-1.91047814,-5.414920963,-2.06646593,-2.263571645,-1.177119613
0000000000000000098e,3211,-3.186766662,-1.397199688,-1.902440873,-4.133680989,-2.056700797,-2.233462103,-1.163350563
0000000000000000098f,3210,-3.18604931,-1.184598155,-1.883247965,-4.169846879,-2.031751285,-2.208797473,-1.16853063
990,3209,-3.186469001,-1.320201802,-1.911595583,-3.168841528,-2.08726263,-2.310464579,-1.177119613
991,3208,-3.185439992,-1.37455467,-1.911595583,-4.437224951,-2.08726263,-2.311622129,-1.177119613
992,3207,-3.186779261,-1.443688022,-1.911595583,-4.690113515,-2.086149706,-2.208478992,-1.176917919
993,3222,-3.186779261,-1.358954072,-1.911595583,-3.631923834,-2.070781815,-2.248445801,-1.177119613
994,3221,-3.186779261,-1.386006152,-1.882605576,-2.766612061,-2.06484637,-2.28139807,-1.177119613
995,3220,-3.186118658,-1.369583645,-1.910060243,-3.825087076,-2.077583305,-2.262793412,-1.177119613
996,3219,-3.186774802,-1.229696774,-1.911595583,-3.490730388,-2.08726263,-2.312196836,-1.177119613
997,3218,-3.186157169,-1.170395341,-1.905852132,-4.419155124,-2.066922572,-2.26034859,-1.172636978
998,3217,-3.186779261,-1.381898653,-1.911595583,-5.240156896,-2.08700714,-2.278513545,-1.177119613
999,3216,-3.182252622,-1.20133149,-1.909289581,-4.001187148,-2.070666441,-2.267637797,-1.17624493
0000000000000000099a,3215,-3.185527451,-1.165862177,-1.911544954,-3.503489092,-2.072036262,-2.269631009,-1.17651356
0000000000000000099b,3230,-3.186701172,-1.360180994,-1.905996277,-4.502768747,-2.064155112,-2.25322104,-1.174479802
0000000000000000099c,3229,-3.186076098,-1.407211189,-1.905713323,-3.714491462,-2.073618741,-2.246252245,-1.155103588
0000000000000000099d,3228,-3.186766804,-1.425379983,-1.911330577,-5.18321466,-2.082038816,-2.261459576,-1.177119613
0000000000000000099e,3227,-3.186779261,-1.37595246,-1.910893899,-5.22855491,-2.079185104,-2.262089122,-1.176294427
0000000000000000099f,3226,-3.186779261,-1.235308912,-1.911307551,-3.566453819,-2.086845321,-2.249497582,-1.170872486
000000000000000009a0,3225,-3.186769459,-1.293253577,-1.905684219,-5.047747336,-2.08726263,-2.265475564,-1.177119613
000000000000000009a1,3224,-3.186774366,-1.420845611,-1.909921449,-5.194688041,-2.08726263,-2.265151398,-1.177119613
000000000000000009a2,3223,-3.186751559,-1.362960319,-1.905941416,-4.070184907,-2.063986185,-2.246153551,-1.173897179
000000000000000009a3,3238,-3.186484539,-1.236344618,-1.907706828,-4.035683763,-2.0752638,-2.209019363,-1.177027805
000000000000000009a4,3237,-3.186748807,-1.406556018,-1.908495242,-5.089800151,-2.075776693,-2.238604097,-1.177119613
000000000000000009a5,3236,-3.186467637,-1.40032035,-1.903410902,-3.800547762,-2.020378479,-2.142223522,-1.174210813
000000000000000009a6,3235,-3.18666845,-1.395758941,-1.904842816,-4.93876006,-2.061962372,-2.217733255,-1.173353799
000000000000000009a7,3234,-3.186572701,-1.313337863,-1.892994319,-3.848212504,-1.987025441,-2.141241371,-1.174156947
000000000000000009a8,3233,-3.186437599,-1.359826071,-1.911595583,-4.673019268,-2.068282621,-2.25208501,-1.177119613
000000000000000009a9,3232,-3.186715161,-1.172591884,-1.897876809,-4.18380244,-2.081311004,-2.262418134,-1.177112399
000000000000000009aa,3231,-3.185979987,-1.123696195,-1.900636108,-3.623496332,-2.043734467,-2.208291732,-1.16932382
000000000000000009ab,3246,-3.186779261,-1.461803209,-1.911595583,-3.535060844,-2.08726263,-2.310818235,-1.177119613
000000000000000009ac,3245,-3.186779261,-1.404256774,-1.911580937,-1.942955936,-2.087185323,-2.308081178,-1.177119613
000000000000000009ad,3244,-3.186779261,-1.458370954,-1.910600834,-2.160596869,-2.081606059,-2.259175029,-1.177119613
000000000000000009ae,3243,-3.186779261,-1.458249976,-1.908481529,-1.877889646,-2.087256195,-2.312915622,-1.177119613
000000000000000009af,3242,-3.186730568,-1.449212114,-1.911595583,-2.270152182,-2.08726263,-2.312363863,-1.177119613
000000000000000009b0,3241,-3.185750855,-1.382199641,-1.904173827,-3.479316096,-2.039303331,-2.143871674,-1.175714368
000000000000000009b1,3240,-3.185009662,-1.03589838,-1.885317886,-3.360841913,-1.996425859,-2.127256972,-1.159200864
000000000000000009b2,3239,-3.182818229,-0.86603087,-1.863525282,-3.05840848,-1.961002455,-2.157106427,-1.15334207
000000000000000009b3,3254,-3.185667552,-1.250621333,-1.879220367,-2.241473559,-2.056715473,-2.278858944,-1.177119613
000000000000000009b4,3253,-3.186696635,-1.38942139,-1.877115751,-2.367843726,-1.974266755,-2.191481733,-1.165697051
000000000000000009b5,3252,-3.186779261,-1.440471924,-1.892649137,-2.3660763,-2.034802411,-2.236098562,-1.172919354
000000000000000009b6,3251,-3.186759731,-1.45983946,-1.911595583,-3.1116339,-2.08726263,-2.308288339,-1.177119613
000000000000000009b7,3250,-3.186779261,-1.457890532,-1.911530322,-3.091894542,-2.08726263,-2.258344627,-1.177119613
000000000000000009b8,3249,-3.186779261,-1.454227483,-1.911595583,-2.880572323,-2.08726263,-2.310293026,-1.177119613
000000000000000009b9,3248,-3.186779261,-1.451470952,-1.910935553,-3.067455669,-2.08726263,-2.24181484,-1.177119613
000000000000000009ba,3247,-3.186779261,-1.454242405,-1.910890848,-3.098975957,-2.087262618,-2.278415157,-1.177119613
000000000000000009bb,3262,-3.183092371,-1.045779626,-1.877301564,-2.761710378,-2.01849944,-2.224683321,-1.162892403
000000000000000009bc,3261,-3.186216926,-1.275847864,-1.893678924,-3.793672119,-2.052000116,-2.279312895,-1.176645909
000000000000000009bd,3260,-3.18062243,-1.265065712,-1.909417964,-4.290344521,-2.076439616,-2.29558433,-1.176972671
000000000000000009be,3259,-3.178790622,-1.428023599,-1.906908735,-4.473436672,-2.087250313,-2.3017237,-1.177119613
000000000000000009bf,3258,-3.1847082,-1.441654881,-1.887960414,-4.664329909,-2.08726263,-2.302603301,-1.177119613
000000000000000009c0,3257,-3.186369274,-1.408946073,-1.903329383,-4.982502342,-2.08726263,-2.299370432,-1.177119613
000000000000000009c1,3256,-3.186779261,-1.380622092,-1.911595583,-4.0121297,-2.045093038,-2.241503201,-1.177119613
000000000000000009c2,3255,-3.186091469,-0.975329955,-1.876878733,-2.405673371,-2.032580996,-2.261886571,-1.169784406
000000000000000009c3,3270,-3.185557679,-0.573772208,-1.8727914,-1.528255332,-1.92594044,-2.170675398,-1.161187908
000000000000000009c4,3269,-2.994439222,-0.49586828,-1.713046811,-1.980916655,-1.823791912,-2.055404373,-1.133541842
000000000000000009c5,3268,-1.922422271,0.73222369,-0.831841909,-1.989043758,-0.807718017,-0.965052855,-0.804370386
000000000000000009c6,3267,-3.178549316,0.377732051,-1.81343625,-2.16220492,-1.854992038,-2.025965174,-1.141161676
000000000000000009c7,3266,-3.184482447,-1.170671023,-1.888580275,-3.936967747,-2.040344894,-2.146723266,-1.169782551
000000000000000009c8,3265,-3.180741816,-1.232516247,-1.858368945,-3.187183401,-1.836268231,-2.014720031,-1.162992388
000000000000000009c9,3264,-3.186290569,-1.31524178,-1.895670151,-3.204276746,-2.035966636,-2.221927696,-1.17464836
000000000000000009ca,3263,-3.185092616,-1.190944265,-1.878251982,-2.626729668,-2.014364329,-2.179533169,-1.174459069
000000000000000009cb,3278,-3.138231968,0.208223392,-1.826318524,-2.487279886,-1.894468046,-2.096392003,-1.138300188
000000000000000009cc,3277,-3.182018757,-0.045130926,-1.833130277,-3.155397813,-1.876049797,-2.101722913,-1.139622994
000000000000000009cd,3276,-3.179181773,-0.079872157,-1.799918395,-2.513669578,-1.761560027,-2.002595082,-1.12326981
000000000000000009ce,3275,-3.136739495,-0.22580406,-1.753720871,-2.5073877,-1.740251776,-1.931155638,-1.105674559
000000000000000009cf,3274,-3.181723511,0.143722216,-1.818356139,-2.327221955,-1.831518301,-2.009258439,-1.143067867
000000000000000009d0,3273,-3.118025132,-0.182211889,-1.785696622,-2.220718323,-1.756784768,-2.016289115,-1.123903826
000000000000000009d1,3272,-3.186686379,-0.859074303,-1.889827249,-2.006545107,-1.976508037,-2.1911687,-1.170409719
000000000000000009d2,3271,-3.183646873,-0.494680269,-1.84911803,-1.230138358,-1.835953672,-2.081306109,-1.146739965
000000000000000009d3,3286,-3.180442925,-0.900576096,-1.877071154,-3.371883531,-2.00018837,-2.182776287,-1.173815675
000000000000000009d4,3285,-2.493783828,1.030080623,-1.428339575,-1.816818283,-1.273210531,-1.431064319,-0.970277672
000000000000000009d5,3284,-2.342623773,1.079909628,-1.188734158,-1.802824542,-1.094306503,-1.290727825,-0.931534308
000000000000000009d6,3283,-3.162883282,-0.01279429,-1.777338681,-2.123747616,-1.730408107,-1.957469046,-1.136067666
000000000000000009d7,3282,-2.6793193,1.486243369,-1.525722445,-1.926080785,-1.445473349,-1.634223142,-1.043903398
000000000000000009d8,3281,-3.16361392,1.004137752,-1.812533771,-2.073539582,-1.83949043,-2.006893504,-1.133612526
000000000000000009d9,3280,-3.163355694,0.525400374,-1.828772618,-2.145004576,-1.810944817,-2.021127543,-1.113049111
000000000000000009da,3279,-3.177151049,-0.027076678,-1.848219201,-2.814174149,-1.976079837,-2.169205079,-1.160060603
000000000000000009db,3294,-3.096978569,1.323100682,-1.646052456,-2.276691075,-1.422172019,-1.65509298,-1.048215488
000000000000000009dc,3293,-3.082063175,0.518128271,-1.668308769,-2.51025173,-1.540096103,-1.754403276,-1.113888484
000000000000000009dd,3292,-3.019872236,-0.645905847,-1.726481313,-2.882783682,-1.747430973,-1.94899929,-1.129743957
000000000000000009de,3291,-3.181023008,-0.87686053,-1.858076769,-3.058322408,-1.894040212,-2.126700363,-1.153707588
000000000000000009df,3290,-3.173708981,-1.172348517,-1.86096778,-3.310513239,-1.947083089,-2.116289035,-1.157004396
9.00E+00,3289,-3.045461615,1.733970715,-1.764783215,-2.066464689,-1.460940052,-1.70941062,-1.098502846
9.00E+01,3288,-3.130187072,-0.455043444,-1.805615836,-2.459529542,-1.732668289,-1.942463746,-1.141493874
9.00E+02,3287,-3.110880883,1.477868793,-1.770532642,-2.248852532,-1.656498588,-1.917471168,-1.124922096
9.00E+03,3302,-2.702319894,2.794622781,-1.629858846,-2.08483562,-0.827359697,-1.203994463,-0.617788219
9.00E+04,3301,-3.133633371,-0.682202559,-1.815966223,-3.086170017,-1.939203672,-2.095280961,-1.147791827
9.00E+05,3300,-3.129932434,-0.909682991,-1.823560296,-3.086949324,-1.924307097,-1.996812045,-1.160105745
9.00E+06,3299,-1.405752535,0.306092343,-0.822869236,-1.491742999,-0.480510807,-0.741088631,-0.52080415
9.00E+07,3298,-2.292198708,1.12164008,-1.385360772,-1.463646279,-1.309405483,-1.410387228,-0.978023509
9.00E+08,3297,-1.367962434,0.69539265,-0.638291765,-0.674743217,-0.36174306,-0.478946234,-0.593951305
9.00E+09,3296,-1.310576808,1.056186797,-0.680805068,-1.037473258,-0.486952465,-0.746442697,-0.562174413
000000000000000009ea,3295,-2.124599067,1.035914129,-1.065556332,-1.127515586,-0.877805776,-1.022144442,-0.750459162
000000000000000009eb,3310,-3.002214012,0.756993551,-1.797334428,-2.05549514,-1.682247771,-1.919258951,-1.110364732
000000000000000009ec,3309,-3.04840753,2.604363964,-1.846390909,-2.034032275,-1.912633991,-2.107308584,-1.153138667
000000000000000009ed,3308,-2.916019394,2.152737771,-1.805443558,-2.095788812,-1.927741492,-2.115657098,-1.147906522
000000000000000009ee,3307,-3.088410238,0.220675221,-1.815474402,-2.167586305,-1.895283199,-2.087028958,-1.144113655
000000000000000009ef,3306,-3.006373722,1.239022497,-1.737268528,-2.047017153,-1.632824095,-1.780674738,-1.0846774
000000000000000009f0,3305,-2.90493774,0.826018512,-1.645769862,-2.4077759,-0.776380822,-1.192354712,-0.776975331
000000000000000009f1,3304,-3.171887087,-0.204131654,-1.842720796,-3.070054059,-1.604167801,-1.849106358,-1.166715098
000000000000000009f2,3303,-2.713552195,2.926516207,-1.685725817,-2.044932261,-1.018821545,-1.177718949,-0.872665144
000000000000000009f3,3318,-3.170995576,-0.256807551,-1.801228473,-2.133003834,-1.876456011,-2.025059694,-1.164155159
000000000000000009f4,3317,-3.079484083,1.009757336,-1.683713679,-2.014744404,-1.591231495,-1.751407541,-1.123808144
000000000000000009f5,3316,-3.111176862,-0.530513945,-1.739583972,-2.239111826,-1.214500295,-1.547081931,-0.999219504
000000000000000009f6,3315,-3.153861331,-0.750954827,-1.793408764,-2.579681627,-1.620240301,-1.860036676,-1.067496429
000000000000000009f7,3314,-3.143427258,-1.002432203,-1.799661865,-2.83474278,-1.4404488,-1.714974101,-1.016346145
000000000000000009f8,3313,-3.160303872,-1.353420599,-1.825696505,-2.883002458,-1.592576112,-1.760324799,-1.070453728
000000000000000009f9,3312,-3.166659775,-0.167545512,-1.807924021,-2.199547991,-1.862427757,-2.059146831,-1.140875654
000000000000000009fa,3311,-3.17021804,-0.204540477,-1.814694238,-2.282868322,-1.874805343,-2.06711722,-1.14991183
000000000000000009fb,3326,-2.740331733,2.303334181,-1.499363778,-1.877157346,-1.229927504,-1.439319906,-0.93009611
000000000000000009fc,3325,-2.989982699,2.54018792,-1.587285458,-2.039245997,-1.220865004,-1.47536526,-1.044161303
000000000000000009fd,3324,-3.077823722,2.791986765,-1.758986585,-1.961006519,-1.450154253,-1.628011764,-1.029541119
000000000000000009fe,3323,-3.135807344,3.107560192,-1.824122819,-2.246295603,-1.745776332,-1.966443883,-1.131480425
000000000000000009ff,3322,-3.091916881,1.171125149,-1.725726165,-2.240194327,-1.614384517,-1.838765135,-1.118160909
00000000000000000a00,3321,-3.081862959,2.652111271,-1.769718961,-2.317979033,-1.684145874,-1.918141495,-1.111946241
00000000000000000a01,3320,-2.939272195,1.203069053,-1.592926852,-2.189050313,-0.737902975,-1.148343244,-0.72365435
